50 18.8744 6035.69 403.058 175
45 18.7206 6085.27 175.44  175
40 17.8082 6397.07 184.004 175
35 15.7897 7214.81 102.064 178
30 14.1433 8054.67 168.446 175
25 11.442  9229.17 268.97  165
20 9.06642 11506.2 232.937 163 
15 6.80969 15937.4 369.501 160
10 4.10594 24939.5 623.141 160
5  1.97667 51804.2 2877.26 160
