
LINEST FOR Y,,,LINEST FOR U,,,LINEST FOR V,
=INDEX(LINEST(A14:A7013;B14:B7013;1;1);1;1),=INDEX(LINEST(A14:A7013;B14:B7013;1;1);1;2),,=INDEX(LINEST(D14:D7013;E14:E7013;1;1);1;1),=INDEX(LINEST(D14:D7013;E14:E7013;1;1);1;2),,=INDEX(LINEST(G14:G7013;H14:H7013;1;1);1;1),=INDEX(LINEST(G14:G7013;H14:H7013;1;1);1;2),,
57,47.834,green,98,103.448,green,129,119.365,green,
55,47.834,green,97,103.448,green,133,119.365,green,
57,47.834,green,97,103.448,green,130,119.365,green,
54,47.834,green,98,103.448,green,125,119.365,green,
52,47.834,green,100,103.448,green,127,119.365,green,
56,47.834,green,99,103.448,green,123,119.365,green,
56,47.834,green,98,103.448,green,125,119.365,green,
57,47.834,green,96,103.448,green,127,119.365,green,
55,47.834,green,100,103.448,green,119,119.365,green,
54,47.834,green,99,103.448,green,125,119.365,green,
56,47.834,green,99,103.448,green,130,119.365,green,
54,47.834,green,98,103.448,green,127,119.365,green,
56,47.834,green,98,103.448,green,128,119.365,green,
54,47.834,green,101,103.448,green,130,119.365,green,
52,47.834,green,101,103.448,green,133,119.365,green,
55,47.834,green,100,103.448,green,129,119.365,green,
57,47.834,green,98,103.448,green,125,119.365,green,
53,47.834,green,99,103.448,green,134,119.365,green,
57,47.834,green,98,103.448,green,123,119.365,green,
55,47.834,green,100,103.448,green,129,119.365,green,
56,47.834,green,96,103.448,green,126,119.365,green,
55,47.834,green,98,103.448,green,127,119.365,green,
57,47.834,green,98,103.448,green,128,119.365,green,
57,47.834,green,98,103.448,green,124,119.365,green,
56,47.834,green,98,103.448,green,123,119.365,green,
53,47.834,green,101,103.448,green,123,119.365,green,
50,47.834,green,100,103.448,green,125,119.365,green,
53,47.834,green,100,103.448,green,122,119.365,green,
53,47.834,green,100,103.448,green,123,119.365,green,
51,47.834,green,99,103.448,green,125,119.365,green,
53,47.834,green,102,103.448,green,121,119.365,green,
51,47.834,green,101,103.448,green,120,119.365,green,
49,47.834,green,103,103.448,green,127,119.365,green,
51,47.834,green,104,103.448,green,130,119.365,green,
53,47.834,green,100,103.448,green,125,119.365,green,
52,47.834,green,103,103.448,green,135,119.365,green,
50,47.834,green,101,103.448,green,127,119.365,green,
51,47.834,green,101,103.448,green,133,119.365,green,
54,47.834,green,101,103.448,green,125,119.365,green,
53,47.834,green,98,103.448,green,119,119.365,green,
51,47.834,green,100,103.448,green,126,119.365,green,
53,47.834,green,101,103.448,green,129,119.365,green,
52,47.834,green,99,103.448,green,125,119.365,green,
51,47.834,green,100,103.448,green,127,119.365,green,
53,47.834,green,101,103.448,green,127,119.365,green,
52,47.834,green,100,103.448,green,123,119.365,green,
51,47.834,green,100,103.448,green,129,119.365,green,
50,47.834,green,103,103.448,green,129,119.365,green,
52,47.834,green,101,103.448,green,136,119.365,green,
53,47.834,green,100,103.448,green,127,119.365,green,
53,47.834,green,99,103.448,green,120,119.365,green,
47,47.834,green,104,103.448,green,131,119.365,green,
52,47.834,green,104,103.448,green,131,119.365,green,
52,47.834,green,100,103.448,green,125,119.365,green,
50,47.834,green,102,103.448,green,136,119.365,green,
55,47.834,green,99,103.448,green,115,119.365,green,
56,47.834,green,98,103.448,green,118,119.365,green,
53,47.834,green,100,103.448,green,132,119.365,green,
54,47.834,green,98,103.448,green,125,119.365,green,
54,47.834,green,100,103.448,green,121,119.365,green,
53,47.834,green,99,103.448,green,122,119.365,green,
51,47.834,green,100,103.448,green,128,119.365,green,
52,47.834,green,103,103.448,green,124,119.365,green,
50,47.834,green,102,103.448,green,120,119.365,green,
55,47.834,green,101,103.448,green,123,119.365,green,
52,47.834,green,101,103.448,green,123,119.365,green,
56,47.834,green,101,103.448,green,127,119.365,green,
56,47.834,green,96,103.448,green,127,119.365,green,
54,47.834,green,97,103.448,green,120,119.365,green,
57,47.834,green,98,103.448,green,120,119.365,green,
57,47.834,green,96,103.448,green,117,119.365,green,
52,47.834,green,98,103.448,green,120,119.365,green,
51,47.834,green,102,103.448,green,127,119.365,green,
56,47.834,green,99,103.448,green,128,119.365,green,
54,47.834,green,98,103.448,green,126,119.365,green,
53,47.834,green,99,103.448,green,121,119.365,green,
53,47.834,green,102,103.448,green,126,119.365,green,
55,47.834,green,99,103.448,green,122,119.365,green,
53,47.834,green,99,103.448,green,118,119.365,green,
55,47.834,green,99,103.448,green,122,119.365,green,
54,47.834,green,99,103.448,green,121,119.365,green,
54,47.834,green,99,103.448,green,123,119.365,green,
54,47.834,green,99,103.448,green,119,119.365,green,
51,47.834,green,99,103.448,green,120,119.365,green,
54,47.834,green,100,103.448,green,129,119.365,green,
51,47.834,green,100,103.448,green,127,119.365,green,
55,47.834,green,101,103.448,green,125,119.365,green,
56,47.834,green,96,103.448,green,118,119.365,green,
51,47.834,green,101,103.448,green,123,119.365,green,
53,47.834,green,101,103.448,green,130,119.365,green,
52,47.834,green,100,103.448,green,119,119.365,green,
50,47.834,green,104,103.448,green,128,119.365,green,
52,47.834,green,101,103.448,green,128,119.365,green,
52,47.834,green,99,103.448,green,126,119.365,green,
53,47.834,green,101,103.448,green,127,119.365,green,
53,47.834,green,98,103.448,green,117,119.365,green,
55,47.834,green,100,103.448,green,124,119.365,green,
53,47.834,green,98,103.448,green,119,119.365,green,
52,47.834,green,101,103.448,green,127,119.365,green,
54,47.834,green,101,103.448,green,128,119.365,green,
54,47.834,green,100,103.448,green,115,119.365,green,
52,47.834,green,101,103.448,green,128,119.365,green,
51,47.834,green,102,103.448,green,125,119.365,green,
52,47.834,green,102,103.448,green,131,119.365,green,
53,47.834,green,99,103.448,green,124,119.365,green,
54,47.834,green,100,103.448,green,128,119.365,green,
55,47.834,green,98,103.448,green,124,119.365,green,
53,47.834,green,99,103.448,green,128,119.365,green,
55,47.834,green,100,103.448,green,124,119.365,green,
50,47.834,green,100,103.448,green,124,119.365,green,
52,47.834,green,103,103.448,green,122,119.365,green,
52,47.834,green,101,103.448,green,128,119.365,green,
54,47.834,green,99,103.448,green,120,119.365,green,
52,47.834,green,100,103.448,green,128,119.365,green,
53,47.834,green,101,103.448,green,125,119.365,green,
48,47.834,green,103,103.448,green,127,119.365,green,
52,47.834,green,102,103.448,green,130,119.365,green,
54,47.834,green,99,103.448,green,129,119.365,green,
53,47.834,green,99,103.448,green,131,119.365,green,
50,47.834,green,99,103.448,green,116,119.365,green,
53,47.834,green,102,103.448,green,122,119.365,green,
53,47.834,green,100,103.448,green,120,119.365,green,
53,47.834,green,100,103.448,green,122,119.365,green,
51,47.834,green,101,103.448,green,124,119.365,green,
51,47.834,green,102,103.448,green,128,119.365,green,
54,47.834,green,101,103.448,green,135,119.365,green,
55,47.834,green,98,103.448,green,124,119.365,green,
55,47.834,green,99,103.448,green,122,119.365,green,
54,47.834,green,99,103.448,green,121,119.365,green,
52,47.834,green,101,103.448,green,130,119.365,green,
55,47.834,green,101,103.448,green,124,119.365,green,
54,47.834,green,99,103.448,green,133,119.365,green,
58,47.834,green,99,103.448,green,124,119.365,green,
53,47.834,green,98,103.448,green,126,119.365,green,
53,47.834,green,99,103.448,green,127,119.365,green,
54,47.834,green,104,103.448,green,132,119.365,green,
54,47.834,green,98,103.448,green,129,119.365,green,
52,47.834,green,102,103.448,green,130,119.365,green,
56,47.834,green,102,103.448,green,125,119.365,green,
53,47.834,green,101,103.448,green,123,119.365,green,
55,47.834,green,100,103.448,green,123,119.365,green,
56,47.834,green,100,103.448,green,131,119.365,green,
56,47.834,green,98,103.448,green,123,119.365,green,
54,47.834,green,99,103.448,green,128,119.365,green,
53,47.834,green,100,103.448,green,129,119.365,green,
52,47.834,green,100,103.448,green,124,119.365,green,
54,47.834,green,101,103.448,green,122,119.365,green,
52,47.834,green,102,103.448,green,130,119.365,green,
56,47.834,green,101,103.448,green,122,119.365,green,
54,47.834,green,102,103.448,green,129,119.365,green,
55,47.834,green,100,103.448,green,125,119.365,green,
54,47.834,green,100,103.448,green,129,119.365,green,
56,47.834,green,97,103.448,green,128,119.365,green,
57,47.834,green,98,103.448,green,128,119.365,green,
57,47.834,green,96,103.448,green,122,119.365,green,
57,47.834,green,97,103.448,green,121,119.365,green,
54,47.834,green,99,103.448,green,124,119.365,green,
52,47.834,green,101,103.448,green,125,119.365,green,
53,47.834,green,102,103.448,green,133,119.365,green,
55,47.834,green,101,103.448,green,122,119.365,green,
56,47.834,green,99,103.448,green,128,119.365,green,
54,47.834,green,98,103.448,green,127,119.365,green,
57,47.834,green,97,103.448,green,128,119.365,green,
56,47.834,green,98,103.448,green,128,119.365,green,
52,47.834,green,99,103.448,green,125,119.365,green,
56,47.834,green,99,103.448,green,123,119.365,green,
55,47.834,green,99,103.448,green,123,119.365,green,
55,47.834,green,97,103.448,green,125,119.365,green,
51,47.834,green,101,103.448,green,135,119.365,green,
52,47.834,green,102,103.448,green,126,119.365,green,
53,47.834,green,100,103.448,green,123,119.365,green,
53,47.834,green,101,103.448,green,127,119.365,green,
55,47.834,green,101,103.448,green,128,119.365,green,
53,47.834,green,98,103.448,green,129,119.365,green,
57,47.834,green,100,103.448,green,128,119.365,green,
55,47.834,green,97,103.448,green,130,119.365,green,
53,47.834,green,98,103.448,green,129,119.365,green,
52,47.834,green,102,103.448,green,129,119.365,green,
50,47.834,green,103,103.448,green,132,119.365,green,
53,47.834,green,101,103.448,green,133,119.365,green,
55,47.834,green,101,103.448,green,124,119.365,green,
54,47.834,green,98,103.448,green,132,119.365,green,
55,47.834,green,101,103.448,green,126,119.365,green,
53,47.834,green,102,103.448,green,125,119.365,green,
53,47.834,green,102,103.448,green,126,119.365,green,
55,47.834,green,99,103.448,green,129,119.365,green,
57,47.834,green,98,103.448,green,122,119.365,green,
56,47.834,green,97,103.448,green,124,119.365,green,
55,47.834,green,100,103.448,green,126,119.365,green,
54,47.834,green,98,103.448,green,125,119.365,green,
57,47.834,green,98,103.448,green,121,119.365,green,
57,47.834,green,96,103.448,green,123,119.365,green,
54,47.834,green,98,103.448,green,122,119.365,green,
55,47.834,green,100,103.448,green,123,119.365,green,
54,47.834,green,101,103.448,green,121,119.365,green,
55,47.834,green,101,103.448,green,131,119.365,green,
52,47.834,green,100,103.448,green,131,119.365,green,
51,47.834,green,101,103.448,green,127,119.365,green,
54,47.834,green,103,103.448,green,131,119.365,green,
53,47.834,green,100,103.448,green,124,119.365,green,
53,47.834,green,101,103.448,green,130,119.365,green,
56,47.834,green,99,103.448,green,123,119.365,green,
53,47.834,green,102,103.448,green,126,119.365,green,
53,47.834,green,103,103.448,green,127,119.365,green,
56,47.834,green,99,103.448,green,128,119.365,green,
53,47.834,green,100,103.448,green,124,119.365,green,
54,47.834,green,101,103.448,green,134,119.365,green,
57,47.834,green,97,103.448,green,127,119.365,green,
57,47.834,green,98,103.448,green,125,119.365,green,
52,47.834,green,100,103.448,green,124,119.365,green,
54,47.834,green,101,103.448,green,124,119.365,green,
56,47.834,green,99,103.448,green,119,119.365,green,
54,47.834,green,99,103.448,green,129,119.365,green,
54,47.834,green,99,103.448,green,126,119.365,green,
54,47.834,green,100,103.448,green,124,119.365,green,
52,47.834,green,103,103.448,green,124,119.365,green,
57,47.834,green,99,103.448,green,128,119.365,green,
52,47.834,green,98,103.448,green,126,119.365,green,
57,47.834,green,99,103.448,green,121,119.365,green,
53,47.834,green,99,103.448,green,123,119.365,green,
55,47.834,green,99,103.448,green,124,119.365,green,
54,47.834,green,100,103.448,green,129,119.365,green,
53,47.834,green,101,103.448,green,127,119.365,green,
55,47.834,green,100,103.448,green,123,119.365,green,
50,47.834,green,102,103.448,green,125,119.365,green,
55,47.834,green,98,103.448,green,123,119.365,green,
53,47.834,green,100,103.448,green,118,119.365,green,
56,47.834,green,99,103.448,green,126,119.365,green,
54,47.834,green,98,103.448,green,130,119.365,green,
54,47.834,green,100,103.448,green,121,119.365,green,
55,47.834,green,99,103.448,green,122,119.365,green,
55,47.834,green,102,103.448,green,127,119.365,green,
56,47.834,green,100,103.448,green,122,119.365,green,
54,47.834,green,98,103.448,green,122,119.365,green,
54,47.834,green,100,103.448,green,127,119.365,green,
56,47.834,green,100,103.448,green,118,119.365,green,
54,47.834,green,100,103.448,green,124,119.365,green,
54,47.834,green,100,103.448,green,126,119.365,green,
51,47.834,green,102,103.448,green,127,119.365,green,
49,47.834,green,103,103.448,green,136,119.365,green,
54,47.834,green,101,103.448,green,125,119.365,green,
54,47.834,green,101,103.448,green,138,119.365,green,
55,47.834,green,98,103.448,green,132,119.365,green,
52,47.834,green,98,103.448,green,124,119.365,green,
52,47.834,green,101,103.448,green,132,119.365,green,
51,47.834,green,101,103.448,green,126,119.365,green,
53,47.834,green,102,103.448,green,129,119.365,green,
52,47.834,green,100,103.448,green,130,119.365,green,
55,47.834,green,102,103.448,green,131,119.365,green,
56,47.834,green,98,103.448,green,131,119.365,green,
55,47.834,green,98,103.448,green,126,119.365,green,
52,47.834,green,100,103.448,green,127,119.365,green,
56,47.834,green,99,103.448,green,126,119.365,green,
52,47.834,green,99,103.448,green,127,119.365,green,
52,47.834,green,102,103.448,green,130,119.365,green,
51,47.834,green,99,103.448,green,123,119.365,green,
51,47.834,green,102,103.448,green,127,119.365,green,
55,47.834,green,100,103.448,green,135,119.365,green,
56,47.834,green,99,103.448,green,125,119.365,green,
54,47.834,green,98,103.448,green,128,119.365,green,
55,47.834,green,99,103.448,green,127,119.365,green,
55,47.834,green,100,103.448,green,126,119.365,green,
54,47.834,green,99,103.448,green,122,119.365,green,
51,47.834,green,102,103.448,green,128,119.365,green,
56,47.834,green,99,103.448,green,126,119.365,green,
53,47.834,green,100,103.448,green,126,119.365,green,
48,47.834,green,101,103.448,green,131,119.365,green,
51,47.834,green,104,103.448,green,136,119.365,green,
51,47.834,green,103,103.448,green,134,119.365,green,
55,47.834,green,99,103.448,green,131,119.365,green,
55,47.834,green,99,103.448,green,126,119.365,green,
56,47.834,green,98,103.448,green,123,119.365,green,
55,47.834,green,97,103.448,green,125,119.365,green,
52,47.834,green,101,103.448,green,123,119.365,green,
51,47.834,green,102,103.448,green,132,119.365,green,
56,47.834,green,99,103.448,green,125,119.365,green,
52,47.834,green,99,103.448,green,122,119.365,green,
56,47.834,green,101,103.448,green,121,119.365,green,
50,47.834,green,102,103.448,green,130,119.365,green,
54,47.834,green,99,103.448,green,127,119.365,green,
54,47.834,green,101,103.448,green,132,119.365,green,
54,47.834,green,99,103.448,green,128,119.365,green,
54,47.834,green,99,103.448,green,128,119.365,green,
53,47.834,green,99,103.448,green,125,119.365,green,
53,47.834,green,101,103.448,green,125,119.365,green,
53,47.834,green,104,103.448,green,133,119.365,green,
54,47.834,green,100,103.448,green,122,119.365,green,
53,47.834,green,99,103.448,green,122,119.365,green,
49,47.834,green,103,103.448,green,129,119.365,green,
53,47.834,green,101,103.448,green,130,119.365,green,
55,47.834,green,101,103.448,green,126,119.365,green,
55,47.834,green,97,103.448,green,122,119.365,green,
50,47.834,green,101,103.448,green,130,119.365,green,
55,47.834,green,102,103.448,green,129,119.365,green,
54,47.834,green,99,103.448,green,123,119.365,green,
52,47.834,green,99,103.448,green,120,119.365,green,
52,47.834,green,101,103.448,green,130,119.365,green,
55,47.834,green,101,103.448,green,127,119.365,green,
53,47.834,green,100,103.448,green,126,119.365,green,
53,47.834,green,99,103.448,green,124,119.365,green,
52,47.834,green,102,103.448,green,128,119.365,green,
53,47.834,green,99,103.448,green,126,119.365,green,
53,47.834,green,99,103.448,green,124,119.365,green,
57,47.834,green,99,103.448,green,126,119.365,green,
52,47.834,green,98,103.448,green,121,119.365,green,
55,47.834,green,99,103.448,green,121,119.365,green,
54,47.834,green,99,103.448,green,126,119.365,green,
53,47.834,green,100,103.448,green,128,119.365,green,
56,47.834,green,98,103.448,green,124,119.365,green,
52,47.834,green,99,103.448,green,124,119.365,green,
51,47.834,green,100,103.448,green,129,119.365,green,
53,47.834,green,102,103.448,green,128,119.365,green,
52,47.834,green,100,103.448,green,122,119.365,green,
54,47.834,green,100,103.448,green,127,119.365,green,
52,47.834,green,100,103.448,green,134,119.365,green,
52,47.834,green,99,103.448,green,120,119.365,green,
52,47.834,green,103,103.448,green,127,119.365,green,
51,47.834,green,101,103.448,green,128,119.365,green,
55,47.834,green,101,103.448,green,120,119.365,green,
52,47.834,green,102,103.448,green,126,119.365,green,
54,47.834,green,99,103.448,green,119,119.365,green,
52,47.834,green,100,103.448,green,122,119.365,green,
55,47.834,green,103,103.448,green,126,119.365,green,
54,47.834,green,97,103.448,green,125,119.365,green,
53,47.834,green,102,103.448,green,134,119.365,green,
51,47.834,green,101,103.448,green,132,119.365,green,
51,47.834,green,104,103.448,green,131,119.365,green,
54,47.834,green,101,103.448,green,130,119.365,green,
56,47.834,green,101,103.448,green,128,119.365,green,
53,47.834,green,97,103.448,green,130,119.365,green,
57,47.834,green,102,103.448,green,129,119.365,green,
51,47.834,green,101,103.448,green,127,119.365,green,
55,47.834,green,103,103.448,green,132,119.365,green,
56,47.834,green,97,103.448,green,128,119.365,green,
57,47.834,green,96,103.448,green,125,119.365,green,
54,47.834,green,99,103.448,green,125,119.365,green,
52,47.834,green,102,103.448,green,125,119.365,green,
56,47.834,green,100,103.448,green,123,119.365,green,
55,47.834,green,99,103.448,green,125,119.365,green,
56,47.834,green,99,103.448,green,130,119.365,green,
54,47.834,green,102,103.448,green,124,119.365,green,
53,47.834,green,101,103.448,green,132,119.365,green,
58,47.834,green,99,103.448,green,131,119.365,green,
57,47.834,green,97,103.448,green,124,119.365,green,
55,47.834,green,98,103.448,green,134,119.365,green,
55,47.834,green,98,103.448,green,126,119.365,green,
55,47.834,green,101,103.448,green,125,119.365,green,
56,47.834,green,97,103.448,green,125,119.365,green,
56,47.834,green,99,103.448,green,128,119.365,green,
57,47.834,green,99,103.448,green,130,119.365,green,
56,47.834,green,97,103.448,green,125,119.365,green,
56,47.834,green,100,103.448,green,127,119.365,green,
54,47.834,green,101,103.448,green,122,119.365,green,
56,47.834,green,100,103.448,green,129,119.365,green,
56,47.834,green,101,103.448,green,126,119.365,green,
53,47.834,green,97,103.448,green,120,119.365,green,
52,47.834,green,104,103.448,green,131,119.365,green,
56,47.834,green,98,103.448,green,127,119.365,green,
56,47.834,green,100,103.448,green,125,119.365,green,
57,47.834,green,98,103.448,green,120,119.365,green,
59,47.834,green,97,103.448,green,121,119.365,green,
56,47.834,green,98,103.448,green,117,119.365,green,
56,47.834,green,99,103.448,green,122,119.365,green,
55,47.834,green,99,103.448,green,126,119.365,green,
55,47.834,green,99,103.448,green,122,119.365,green,
56,47.834,green,97,103.448,green,119,119.365,green,
52,47.834,green,103,103.448,green,126,119.365,green,
57,47.834,green,100,103.448,green,135,119.365,green,
56,47.834,green,99,103.448,green,128,119.365,green,
56,47.834,green,96,103.448,green,120,119.365,green,
59,47.834,green,96,103.448,green,124,119.365,green,
56,47.834,green,96,103.448,green,119,119.365,green,
59,47.834,green,97,103.448,green,124,119.365,green,
55,47.834,green,98,103.448,green,127,119.365,green,
57,47.834,green,99,103.448,green,132,119.365,green,
56,47.834,green,98,103.448,green,132,119.365,green,
55,47.834,green,97,103.448,green,125,119.365,green,
58,47.834,green,98,103.448,green,124,119.365,green,
55,47.834,green,97,103.448,green,132,119.365,green,
56,47.834,green,98,103.448,green,137,119.365,green,
58,47.834,green,96,103.448,green,125,119.365,green,
58,47.834,green,97,103.448,green,124,119.365,green,
55,47.834,green,98,103.448,green,125,119.365,green,
55,47.834,green,100,103.448,green,133,119.365,green,
58,47.834,green,98,103.448,green,126,119.365,green,
57,47.834,green,97,103.448,green,120,119.365,green,
55,47.834,green,98,103.448,green,127,119.365,green,
56,47.834,green,96,103.448,green,123,119.365,green,
54,47.834,green,100,103.448,green,129,119.365,green,
53,47.834,green,99,103.448,green,131,119.365,green,
55,47.834,green,100,103.448,green,122,119.365,green,
56,47.834,green,98,103.448,green,132,119.365,green,
55,47.834,green,99,103.448,green,124,119.365,green,
56,47.834,green,102,103.448,green,130,119.365,green,
55,47.834,green,101,103.448,green,129,119.365,green,
54,47.834,green,100,103.448,green,124,119.365,green,
58,47.834,green,99,103.448,green,121,119.365,green,
55,47.834,green,97,103.448,green,126,119.365,green,
56,47.834,green,98,103.448,green,129,119.365,green,
53,47.834,green,101,103.448,green,131,119.365,green,
54,47.834,green,100,103.448,green,121,119.365,green,
54,47.834,green,101,103.448,green,126,119.365,green,
56,47.834,green,101,103.448,green,122,119.365,green,
55,47.834,green,100,103.448,green,122,119.365,green,
52,47.834,green,100,103.448,green,134,119.365,green,
53,47.834,green,100,103.448,green,133,119.365,green,
56,47.834,green,98,103.448,green,127,119.365,green,
58,47.834,green,99,103.448,green,125,119.365,green,
55,47.834,green,95,103.448,green,121,119.365,green,
53,47.834,green,101,103.448,green,131,119.365,green,
53,47.834,green,101,103.448,green,126,119.365,green,
50,47.834,green,103,103.448,green,137,119.365,green,
57,47.834,green,100,103.448,green,130,119.365,green,
53,47.834,green,102,103.448,green,129,119.365,green,
54,47.834,green,100,103.448,green,134,119.365,green,
54,47.834,green,100,103.448,green,119,119.365,green,
53,47.834,green,101,103.448,green,127,119.365,green,
58,47.834,green,97,103.448,green,124,119.365,green,
52,47.834,green,99,103.448,green,126,119.365,green,
54,47.834,green,102,103.448,green,128,119.365,green,
54,47.834,green,98,103.448,green,128,119.365,green,
53,47.834,green,99,103.448,green,126,119.365,green,
54,47.834,green,100,103.448,green,130,119.365,green,
53,47.834,green,99,103.448,green,128,119.365,green,
53,47.834,green,103,103.448,green,129,119.365,green,
55,47.834,green,99,103.448,green,118,119.365,green,
52,47.834,green,99,103.448,green,124,119.365,green,
54,47.834,green,99,103.448,green,122,119.365,green,
52,47.834,green,100,103.448,green,123,119.365,green,
54,47.834,green,99,103.448,green,124,119.365,green,
53,47.834,green,101,103.448,green,121,119.365,green,
55,47.834,green,97,103.448,green,121,119.365,green,
53,47.834,green,101,103.448,green,125,119.365,green,
52,47.834,green,99,103.448,green,123,119.365,green,
53,47.834,green,101,103.448,green,123,119.365,green,
53,47.834,green,101,103.448,green,119,119.365,green,
53,47.834,green,98,103.448,green,118,119.365,green,
53,47.834,green,101,103.448,green,124,119.365,green,
52,47.834,green,99,103.448,green,123,119.365,green,
57,47.834,green,99,103.448,green,123,119.365,green,
51,47.834,green,99,103.448,green,119,119.365,green,
51,47.834,green,101,103.448,green,128,119.365,green,
53,47.834,green,101,103.448,green,130,119.365,green,
53,47.834,green,101,103.448,green,120,119.365,green,
53,47.834,green,99,103.448,green,120,119.365,green,
53,47.834,green,100,103.448,green,121,119.365,green,
54,47.834,green,100,103.448,green,118,119.365,green,
55,47.834,green,99,103.448,green,120,119.365,green,
51,47.834,green,100,103.448,green,130,119.365,green,
51,47.834,green,101,103.448,green,125,119.365,green,
51,47.834,green,103,103.448,green,120,119.365,green,
50,47.834,green,102,103.448,green,123,119.365,green,
52,47.834,green,102,103.448,green,123,119.365,green,
55,47.834,green,101,103.448,green,116,119.365,green,
52,47.834,green,99,103.448,green,115,119.365,green,
51,47.834,green,101,103.448,green,122,119.365,green,
52,47.834,green,101,103.448,green,116,119.365,green,
51,47.834,green,100,103.448,green,124,119.365,green,
50,47.834,green,102,103.448,green,131,119.365,green,
55,47.834,green,100,103.448,green,125,119.365,green,
52,47.834,green,100,103.448,green,117,119.365,green,
52,47.834,green,102,103.448,green,120,119.365,green,
53,47.834,green,101,103.448,green,123,119.365,green,
53,47.834,green,103,103.448,green,122,119.365,green,
53,47.834,green,100,103.448,green,126,119.365,green,
51,47.834,green,100,103.448,green,119,119.365,green,
52,47.834,green,102,103.448,green,126,119.365,green,
53,47.834,green,99,103.448,green,121,119.365,green,
52,47.834,green,101,103.448,green,121,119.365,green,
55,47.834,green,99,103.448,green,114,119.365,green,
54,47.834,green,98,103.448,green,115,119.365,green,
53,47.834,green,99,103.448,green,119,119.365,green,
55,47.834,green,99,103.448,green,120,119.365,green,
50,47.834,green,100,103.448,green,123,119.365,green,
55,47.834,green,102,103.448,green,126,119.365,green,
53,47.834,green,99,103.448,green,121,119.365,green,
53,47.834,green,99,103.448,green,123,119.365,green,
53,47.834,green,100,103.448,green,129,119.365,green,
50,47.834,green,100,103.448,green,123,119.365,green,
48,47.834,green,103,103.448,green,127,119.365,green,
53,47.834,green,102,103.448,green,128,119.365,green,
53,47.834,green,98,103.448,green,127,119.365,green,
49,47.834,green,102,103.448,green,128,119.365,green,
51,47.834,green,104,103.448,green,127,119.365,green,
53,47.834,green,102,103.448,green,132,119.365,green,
51,47.834,green,100,103.448,green,130,119.365,green,
51,47.834,green,101,103.448,green,130,119.365,green,
53,47.834,green,99,103.448,green,125,119.365,green,
50,47.834,green,103,103.448,green,126,119.365,green,
52,47.834,green,99,103.448,green,124,119.365,green,
54,47.834,green,101,103.448,green,125,119.365,green,
53,47.834,green,98,103.448,green,124,119.365,green,
52,47.834,green,100,103.448,green,123,119.365,green,
54,47.834,green,101,103.448,green,125,119.365,green,
54,47.834,green,100,103.448,green,126,119.365,green,
51,47.834,green,101,103.448,green,124,119.365,green,
51,47.834,green,101,103.448,green,122,119.365,green,
54,47.834,green,101,103.448,green,125,119.365,green,
51,47.834,green,102,103.448,green,124,119.365,green,
51,47.834,green,102,103.448,green,123,119.365,green,
51,47.834,green,100,103.448,green,124,119.365,green,
48,47.834,green,102,103.448,green,129,119.365,green,
51,47.834,green,104,103.448,green,127,119.365,green,
54,47.834,green,100,103.448,green,121,119.365,green,
53,47.834,green,99,103.448,green,116,119.365,green,
52,47.834,green,100,103.448,green,116,119.365,green,
54,47.834,green,100,103.448,green,117,119.365,green,
54,47.834,green,98,103.448,green,121,119.365,green,
49,47.834,green,101,103.448,green,128,119.365,green,
50,47.834,green,102,103.448,green,121,119.365,green,
50,47.834,green,105,103.448,green,124,119.365,green,
51,47.834,green,102,103.448,green,121,119.365,green,
52,47.834,green,103,103.448,green,121,119.365,green,
51,47.834,green,102,103.448,green,126,119.365,green,
51,47.834,green,103,103.448,green,127,119.365,green,
49,47.834,green,101,103.448,green,126,119.365,green,
54,47.834,green,101,103.448,green,124,119.365,green,
53,47.834,green,99,103.448,green,124,119.365,green,
51,47.834,green,101,103.448,green,121,119.365,green,
51,47.834,green,101,103.448,green,124,119.365,green,
51,47.834,green,103,103.448,green,124,119.365,green,
51,47.834,green,101,103.448,green,118,119.365,green,
52,47.834,green,102,103.448,green,121,119.365,green,
51,47.834,green,101,103.448,green,121,119.365,green,
53,47.834,green,102,103.448,green,127,119.365,green,
117,112.454,pink,201,200.548,pink,126,113.633,pink,
121,112.454,pink,199,200.548,pink,118,113.633,pink,
121,112.454,pink,196,200.548,pink,119,113.633,pink,
121,112.454,pink,199,200.548,pink,120,113.633,pink,
121,112.454,pink,197,200.548,pink,118,113.633,pink,
116,112.454,pink,200,200.548,pink,118,113.633,pink,
116,112.454,pink,203,200.548,pink,126,113.633,pink,
118,112.454,pink,202,200.548,pink,121,113.633,pink,
121,112.454,pink,196,200.548,pink,122,113.633,pink,
118,112.454,pink,198,200.548,pink,117,113.633,pink,
120,112.454,pink,197,200.548,pink,117,113.633,pink,
123,112.454,pink,195,200.548,pink,114,113.633,pink,
119,112.454,pink,198,200.548,pink,116,113.633,pink,
119,112.454,pink,199,200.548,pink,123,113.633,pink,
119,112.454,pink,198,200.548,pink,117,113.633,pink,
122,112.454,pink,199,200.548,pink,122,113.633,pink,
120,112.454,pink,197,200.548,pink,116,113.633,pink,
120,112.454,pink,199,200.548,pink,119,113.633,pink,
121,112.454,pink,198,200.548,pink,114,113.633,pink,
117,112.454,pink,199,200.548,pink,119,113.633,pink,
120,112.454,pink,199,200.548,pink,121,113.633,pink,
121,112.454,pink,200,200.548,pink,112,113.633,pink,
