#tested on dog mac addr: 0010C6245466 (RED 2)
#timestamp: 7:02pm 16/05/2005
#fwd RAW cmd / fwd actual cmd / time mean / std. dev. / distance
50 20.3773 5653.36 169.1   180
45 19.6116 5874.08 140.963 180
40 18.2648 6307.21 179.742 180
35 15.788  7296.67 232.315 180
30 14.4574 7968.25 226.91  180
25 12.3862 9300.64 323.952 180
20 10.1337 11368   458.35  180
15 6.93462 15689.4 298.705 170
10 4.20582 25868.9 473.975 170
5  1.79613 60574.8 1044.12 170
