#Skelliptical Walk - Turn CCW Only
#tested on dog (mac addr: 1000)
#timestamp: 14/06/2005
#turn CCW RAW command / turn CCW actual command (cm/step) / time mean / std dev
60 184.325
55 194.88
50 181.708
45 182.56
40 174.77
35 160.66
30 145.89
25 126.68
20 101.27
15 70.80
10 38.89
5  10.74
