w1,b1,,w1,b1,,w1,b1,,
54,55.351,green,101,99.085,green,113,117.706,green,
57,55.351,green,97,99.085,green,112,117.706,green,
54,55.351,green,97,99.085,green,116,117.706,green,
51,55.351,green,101,99.085,green,123,117.706,green,
53,55.351,green,103,99.085,green,120,117.706,green,
56,55.351,green,98,99.085,green,115,117.706,green,
52,55.351,green,101,99.085,green,120,117.706,green,
54,55.351,green,99,99.085,green,120,117.706,green,
54,55.351,green,101,99.085,green,118,117.706,green,
56,55.351,green,98,99.085,green,115,117.706,green,
54,55.351,green,98,99.085,green,114,117.706,green,
56,55.351,green,97,99.085,green,116,117.706,green,
55,55.351,green,98,99.085,green,117,117.706,green,
54,55.351,green,98,99.085,green,116,117.706,green,
52,55.351,green,103,99.085,green,123,117.706,green,
54,55.351,green,102,99.085,green,120,117.706,green,
54,55.351,green,101,99.085,green,116,117.706,green,
52,55.351,green,102,99.085,green,117,117.706,green,
56,55.351,green,101,99.085,green,118,117.706,green,
55,55.351,green,97,99.085,green,114,117.706,green,
53,55.351,green,98,99.085,green,123,117.706,green,
56,55.351,green,98,99.085,green,113,117.706,green,
54,55.351,green,98,99.085,green,118,117.706,green,
54,55.351,green,99,99.085,green,120,117.706,green,
58,55.351,green,98,99.085,green,115,117.706,green,
56,55.351,green,98,99.085,green,113,117.706,green,
56,55.351,green,98,99.085,green,113,117.706,green,
56,55.351,green,97,99.085,green,116,117.706,green,
55,55.351,green,97,99.085,green,115,117.706,green,
56,55.351,green,98,99.085,green,121,117.706,green,
55,55.351,green,96,99.085,green,116,117.706,green,
57,55.351,green,97,99.085,green,116,117.706,green,
54,55.351,green,97,99.085,green,119,117.706,green,
56,55.351,green,99,99.085,green,124,117.706,green,
57,55.351,green,97,99.085,green,117,117.706,green,
55,55.351,green,98,99.085,green,118,117.706,green,
52,55.351,green,100,99.085,green,127,117.706,green,
55,55.351,green,100,99.085,green,117,117.706,green,
55,55.351,green,99,99.085,green,112,117.706,green,
53,55.351,green,101,99.085,green,121,117.706,green,
55,55.351,green,100,99.085,green,119,117.706,green,
55,55.351,green,97,99.085,green,111,117.706,green,
54,55.351,green,100,99.085,green,120,117.706,green,
57,55.351,green,97,99.085,green,123,117.706,green,
56,55.351,green,98,99.085,green,117,117.706,green,
56,55.351,green,98,99.085,green,121,117.706,green,
53,55.351,green,98,99.085,green,124,117.706,green,
53,55.351,green,101,99.085,green,121,117.706,green,
56,55.351,green,99,99.085,green,118,117.706,green,
53,55.351,green,100,99.085,green,119,117.706,green,
53,55.351,green,100,99.085,green,118,117.706,green,
51,55.351,green,101,99.085,green,118,117.706,green,
53,55.351,green,100,99.085,green,116,117.706,green,
56,55.351,green,99,99.085,green,117,117.706,green,
53,55.351,green,98,99.085,green,114,117.706,green,
52,55.351,green,103,99.085,green,119,117.706,green,
54,55.351,green,101,99.085,green,122,117.706,green,
53,55.351,green,100,99.085,green,119,117.706,green,
55,55.351,green,101,99.085,green,121,117.706,green,
52,55.351,green,100,99.085,green,116,117.706,green,
56,55.351,green,99,99.085,green,112,117.706,green,
55,55.351,green,101,99.085,green,113,117.706,green,
54,55.351,green,98,99.085,green,119,117.706,green,
52,55.351,green,100,99.085,green,116,117.706,green,
52,55.351,green,100,99.085,green,119,117.706,green,
53,55.351,green,101,99.085,green,121,117.706,green,
56,55.351,green,102,99.085,green,124,117.706,green,
56,55.351,green,97,99.085,green,109,117.706,green,
54,55.351,green,99,99.085,green,114,117.706,green,
54,55.351,green,98,99.085,green,115,117.706,green,
54,55.351,green,101,99.085,green,118,117.706,green,
56,55.351,green,100,99.085,green,117,117.706,green,
55,55.351,green,96,99.085,green,118,117.706,green,
53,55.351,green,100,99.085,green,118,117.706,green,
54,55.351,green,98,99.085,green,118,117.706,green,
51,55.351,green,102,99.085,green,118,117.706,green,
53,55.351,green,102,99.085,green,119,117.706,green,
56,55.351,green,98,99.085,green,114,117.706,green,
56,55.351,green,97,99.085,green,113,117.706,green,
51,55.351,green,99,99.085,green,122,117.706,green,
56,55.351,green,102,99.085,green,119,117.706,green,
58,55.351,green,96,99.085,green,111,117.706,green,
55,55.351,green,96,99.085,green,111,117.706,green,
56,55.351,green,98,99.085,green,121,117.706,green,
57,55.351,green,98,99.085,green,116,117.706,green,
55,55.351,green,99,99.085,green,121,117.706,green,
56,55.351,green,100,99.085,green,117,117.706,green,
54,55.351,green,99,99.085,green,116,117.706,green,
54,55.351,green,102,99.085,green,116,117.706,green,
55,55.351,green,100,99.085,green,116,117.706,green,
55,55.351,green,99,99.085,green,114,117.706,green,
52,55.351,green,101,99.085,green,115,117.706,green,
51,55.351,green,103,99.085,green,120,117.706,green,
54,55.351,green,99,99.085,green,118,117.706,green,
55,55.351,green,100,99.085,green,115,117.706,green,
56,55.351,green,97,99.085,green,114,117.706,green,
52,55.351,green,101,99.085,green,117,117.706,green,
52,55.351,green,102,99.085,green,119,117.706,green,
52,55.351,green,100,99.085,green,115,117.706,green,
51,55.351,green,103,99.085,green,119,117.706,green,
50,55.351,green,103,99.085,green,117,117.706,green,
56,55.351,green,98,99.085,green,115,117.706,green,
53,55.351,green,98,99.085,green,116,117.706,green,
54,55.351,green,100,99.085,green,117,117.706,green,
53,55.351,green,99,99.085,green,117,117.706,green,
53,55.351,green,99,99.085,green,116,117.706,green,
54,55.351,green,99,99.085,green,122,117.706,green,
54,55.351,green,99,99.085,green,117,117.706,green,
55,55.351,green,100,99.085,green,113,117.706,green,
52,55.351,green,98,99.085,green,114,117.706,green,
54,55.351,green,100,99.085,green,114,117.706,green,
52,55.351,green,102,99.085,green,120,117.706,green,
52,55.351,green,101,99.085,green,126,117.706,green,
50,55.351,green,102,99.085,green,121,117.706,green,
52,55.351,green,103,99.085,green,121,117.706,green,
53,55.351,green,101,99.085,green,121,117.706,green,
52,55.351,green,99,99.085,green,120,117.706,green,
53,55.351,green,99,99.085,green,118,117.706,green,
56,55.351,green,99,99.085,green,114,117.706,green,
50,55.351,green,100,99.085,green,118,117.706,green,
53,55.351,green,100,99.085,green,116,117.706,green,
54,55.351,green,100,99.085,green,115,117.706,green,
52,55.351,green,100,99.085,green,119,117.706,green,
52,55.351,green,100,99.085,green,116,117.706,green,
53,55.351,green,100,99.085,green,118,117.706,green,
53,55.351,green,101,99.085,green,118,117.706,green,
53,55.351,green,100,99.085,green,117,117.706,green,
52,55.351,green,99,99.085,green,123,117.706,green,
52,55.351,green,101,99.085,green,118,117.706,green,
54,55.351,green,101,99.085,green,120,117.706,green,
53,55.351,green,99,99.085,green,113,117.706,green,
54,55.351,green,100,99.085,green,111,117.706,green,
54,55.351,green,97,99.085,green,113,117.706,green,
52,55.351,green,100,99.085,green,117,117.706,green,
55,55.351,green,100,99.085,green,119,117.706,green,
56,55.351,green,97,99.085,green,114,117.706,green,
53,55.351,green,100,99.085,green,117,117.706,green,
53,55.351,green,98,99.085,green,115,117.706,green,
54,55.351,green,101,99.085,green,118,117.706,green,
53,55.351,green,97,99.085,green,111,117.706,green,
54,55.351,green,99,99.085,green,116,117.706,green,
58,55.351,green,97,99.085,green,109,117.706,green,
53,55.351,green,98,99.085,green,113,117.706,green,
56,55.351,green,99,99.085,green,118,117.706,green,
52,55.351,green,99,99.085,green,116,117.706,green,
56,55.351,green,100,99.085,green,115,117.706,green,
54,55.351,green,98,99.085,green,115,117.706,green,
55,55.351,green,99,99.085,green,114,117.706,green,
55,55.351,green,99,99.085,green,113,117.706,green,
54,55.351,green,98,99.085,green,112,117.706,green,
52,55.351,green,100,99.085,green,118,117.706,green,
56,55.351,green,100,99.085,green,111,117.706,green,
55,55.351,green,97,99.085,green,112,117.706,green,
54,55.351,green,98,99.085,green,117,117.706,green,
53,55.351,green,101,99.085,green,115,117.706,green,
56,55.351,green,102,99.085,green,112,117.706,green,
54,55.351,green,96,99.085,green,112,117.706,green,
53,55.351,green,105,99.085,green,114,117.706,green,
54,55.351,green,100,99.085,green,113,117.706,green,
53,55.351,green,99,99.085,green,114,117.706,green,
54,55.351,green,100,99.085,green,116,117.706,green,
55,55.351,green,100,99.085,green,119,117.706,green,
54,55.351,green,98,99.085,green,111,117.706,green,
51,55.351,green,101,99.085,green,117,117.706,green,
54,55.351,green,101,99.085,green,116,117.706,green,
56,55.351,green,100,99.085,green,113,117.706,green,
51,55.351,green,100,99.085,green,118,117.706,green,
57,55.351,green,98,99.085,green,115,117.706,green,
54,55.351,green,98,99.085,green,118,117.706,green,
53,55.351,green,99,99.085,green,115,117.706,green,
54,55.351,green,101,99.085,green,117,117.706,green,
52,55.351,green,98,99.085,green,118,117.706,green,
53,55.351,green,100,99.085,green,118,117.706,green,
52,55.351,green,101,99.085,green,120,117.706,green,
56,55.351,green,99,99.085,green,117,117.706,green,
53,55.351,green,97,99.085,green,115,117.706,green,
53,55.351,green,101,99.085,green,117,117.706,green,
52,55.351,green,101,99.085,green,119,117.706,green,
53,55.351,green,100,99.085,green,120,117.706,green,
54,55.351,green,99,99.085,green,116,117.706,green,
54,55.351,green,98,99.085,green,119,117.706,green,
55,55.351,green,101,99.085,green,118,117.706,green,
53,55.351,green,99,99.085,green,112,117.706,green,
53,55.351,green,100,99.085,green,115,117.706,green,
55,55.351,green,99,99.085,green,117,117.706,green,
52,55.351,green,99,99.085,green,115,117.706,green,
55,55.351,green,100,99.085,green,122,117.706,green,
55,55.351,green,98,99.085,green,111,117.706,green,
54,55.351,green,99,99.085,green,115,117.706,green,
55,55.351,green,99,99.085,green,113,117.706,green,
52,55.351,green,98,99.085,green,115,117.706,green,
61,55.351,green,95,99.085,green,114,117.706,green,
58,55.351,green,98,99.085,green,115,117.706,green,
58,55.351,green,98,99.085,green,112,117.706,green,
60,55.351,green,96,99.085,green,119,117.706,green,
57,55.351,green,98,99.085,green,122,117.706,green,
61,55.351,green,96,99.085,green,125,117.706,green,
57,55.351,green,96,99.085,green,117,117.706,green,
53,55.351,green,101,99.085,green,124,117.706,green,
52,55.351,green,103,99.085,green,129,117.706,green,
54,55.351,green,102,99.085,green,134,117.706,green,
59,55.351,green,96,99.085,green,119,117.706,green,
57,55.351,green,95,99.085,green,120,117.706,green,
59,55.351,green,98,99.085,green,123,117.706,green,
57,55.351,green,97,99.085,green,115,117.706,green,
57,55.351,green,99,99.085,green,119,117.706,green,
58,55.351,green,96,99.085,green,124,117.706,green,
58,55.351,green,98,99.085,green,116,117.706,green,
57,55.351,green,96,99.085,green,118,117.706,green,
58,55.351,green,100,99.085,green,123,117.706,green,
57,55.351,green,100,99.085,green,114,117.706,green,
59,55.351,green,99,99.085,green,120,117.706,green,
57,55.351,green,96,99.085,green,119,117.706,green,
57,55.351,green,99,99.085,green,120,117.706,green,
56,55.351,green,99,99.085,green,122,117.706,green,
56,55.351,green,100,99.085,green,126,117.706,green,
56,55.351,green,100,99.085,green,123,117.706,green,
58,55.351,green,97,99.085,green,119,117.706,green,
58,55.351,green,97,99.085,green,117,117.706,green,
56,55.351,green,98,99.085,green,123,117.706,green,
56,55.351,green,100,99.085,green,125,117.706,green,
59,55.351,green,98,99.085,green,122,117.706,green,
58,55.351,green,95,99.085,green,122,117.706,green,
58,55.351,green,98,99.085,green,122,117.706,green,
58,55.351,green,99,99.085,green,119,117.706,green,
58,55.351,green,99,99.085,green,120,117.706,green,
59,55.351,green,98,99.085,green,116,117.706,green,
59,55.351,green,98,99.085,green,118,117.706,green,
58,55.351,green,95,99.085,green,116,117.706,green,
60,55.351,green,95,99.085,green,115,117.706,green,
58,55.351,green,98,99.085,green,117,117.706,green,
59,55.351,green,100,99.085,green,121,117.706,green,
58,55.351,green,96,99.085,green,121,117.706,green,
59,55.351,green,96,99.085,green,125,117.706,green,
56,55.351,green,96,99.085,green,129,117.706,green,
59,55.351,green,100,99.085,green,126,117.706,green,
58,55.351,green,98,99.085,green,120,117.706,green,
57,55.351,green,98,99.085,green,124,117.706,green,
59,55.351,green,96,99.085,green,117,117.706,green,
59,55.351,green,96,99.085,green,119,117.706,green,
58,55.351,green,96,99.085,green,119,117.706,green,
60,55.351,green,95,99.085,green,118,117.706,green,
60,55.351,green,96,99.085,green,115,117.706,green,
58,55.351,green,97,99.085,green,121,117.706,green,
58,55.351,green,100,99.085,green,116,117.706,green,
59,55.351,green,96,99.085,green,119,117.706,green,
56,55.351,green,97,99.085,green,116,117.706,green,
59,55.351,green,99,99.085,green,125,117.706,green,
59,55.351,green,96,99.085,green,114,117.706,green,
57,55.351,green,97,99.085,green,116,117.706,green,
59,55.351,green,96,99.085,green,120,117.706,green,
58,55.351,green,96,99.085,green,118,117.706,green,
57,55.351,green,99,99.085,green,120,117.706,green,
58,55.351,green,97,99.085,green,120,117.706,green,
59,55.351,green,98,99.085,green,120,117.706,green,
58,55.351,green,97,99.085,green,115,117.706,green,
58,55.351,green,98,99.085,green,119,117.706,green,
55,55.351,green,101,99.085,green,123,117.706,green,
57,55.351,green,100,99.085,green,129,117.706,green,
58,55.351,green,98,99.085,green,123,117.706,green,
59,55.351,green,96,99.085,green,127,117.706,green,
58,55.351,green,95,99.085,green,126,117.706,green,
58,55.351,green,98,99.085,green,122,117.706,green,
58,55.351,green,98,99.085,green,121,117.706,green,
59,55.351,green,97,99.085,green,123,117.706,green,
57,55.351,green,97,99.085,green,121,117.706,green,
57,55.351,green,101,99.085,green,124,117.706,green,
59,55.351,green,96,99.085,green,117,117.706,green,
59,55.351,green,99,99.085,green,117,117.706,green,
57,55.351,green,100,99.085,green,115,117.706,green,
56,55.351,green,100,99.085,green,129,117.706,green,
59,55.351,green,94,99.085,green,121,117.706,green,
58,55.351,green,96,99.085,green,122,117.706,green,
59,55.351,green,98,99.085,green,121,117.706,green,
57,55.351,green,97,99.085,green,124,117.706,green,
60,55.351,green,97,99.085,green,119,117.706,green,
57,55.351,green,98,99.085,green,124,117.706,green,
59,55.351,green,99,99.085,green,116,117.706,green,
56,55.351,green,98,99.085,green,115,117.706,green,
58,55.351,green,99,99.085,green,122,117.706,green,
58,55.351,green,97,99.085,green,122,117.706,green,
60,55.351,green,93,99.085,green,109,117.706,green,
59,55.351,green,96,99.085,green,120,117.706,green,
59,55.351,green,96,99.085,green,116,117.706,green,
60,55.351,green,95,99.085,green,123,117.706,green,
57,55.351,green,96,99.085,green,119,117.706,green,
59,55.351,green,99,99.085,green,114,117.706,green,
59,55.351,green,96,99.085,green,119,117.706,green,
58,55.351,green,96,99.085,green,117,117.706,green,
59,55.351,green,98,99.085,green,117,117.706,green,
58,55.351,green,95,99.085,green,115,117.706,green,
55,55.351,green,100,99.085,green,119,117.706,green,
56,55.351,green,98,99.085,green,118,117.706,green,
55,55.351,green,98,99.085,green,114,117.706,green,
54,55.351,green,99,99.085,green,117,117.706,green,
54,55.351,green,100,99.085,green,119,117.706,green,
54,55.351,green,102,99.085,green,118,117.706,green,
57,55.351,green,98,99.085,green,118,117.706,green,
56,55.351,green,98,99.085,green,119,117.706,green,
54,55.351,green,97,99.085,green,112,117.706,green,
54,55.351,green,102,99.085,green,117,117.706,green,
58,55.351,green,97,99.085,green,115,117.706,green,
56,55.351,green,100,99.085,green,120,117.706,green,
57,55.351,green,96,99.085,green,115,117.706,green,
57,55.351,green,98,99.085,green,118,117.706,green,
54,55.351,green,98,99.085,green,117,117.706,green,
54,55.351,green,99,99.085,green,126,117.706,green,
55,55.351,green,100,99.085,green,125,117.706,green,
59,55.351,green,97,99.085,green,118,117.706,green,
58,55.351,green,96,99.085,green,113,117.706,green,
55,55.351,green,98,99.085,green,115,117.706,green,
55,55.351,green,101,99.085,green,120,117.706,green,
57,55.351,green,97,99.085,green,116,117.706,green,
54,55.351,green,98,99.085,green,115,117.706,green,
52,55.351,green,103,99.085,green,122,117.706,green,
55,55.351,green,104,99.085,green,123,117.706,green,
52,55.351,green,100,99.085,green,121,117.706,green,
53,55.351,green,103,99.085,green,123,117.706,green,
52,55.351,green,102,99.085,green,121,117.706,green,
54,55.351,green,101,99.085,green,122,117.706,green,
53,55.351,green,100,99.085,green,121,117.706,green,
58,55.351,green,98,99.085,green,111,117.706,green,
55,55.351,green,99,99.085,green,113,117.706,green,
54,55.351,green,99,99.085,green,114,117.706,green,
57,55.351,green,99,99.085,green,120,117.706,green,
58,55.351,green,97,99.085,green,118,117.706,green,
57,55.351,green,95,99.085,green,117,117.706,green,
55,55.351,green,98,99.085,green,118,117.706,green,
56,55.351,green,98,99.085,green,118,117.706,green,
57,55.351,green,99,99.085,green,118,117.706,green,
52,55.351,green,99,99.085,green,113,117.706,green,
56,55.351,green,98,99.085,green,113,117.706,green,
55,55.351,green,98,99.085,green,113,117.706,green,
55,55.351,green,99,99.085,green,116,117.706,green,
54,55.351,green,102,99.085,green,124,117.706,green,
54,55.351,green,99,99.085,green,117,117.706,green,
55,55.351,green,99,99.085,green,118,117.706,green,
54,55.351,green,101,99.085,green,115,117.706,green,
58,55.351,green,97,99.085,green,116,117.706,green,
57,55.351,green,96,99.085,green,117,117.706,green,
52,55.351,green,99,99.085,green,120,117.706,green,
57,55.351,green,98,99.085,green,114,117.706,green,
54,55.351,green,100,99.085,green,117,117.706,green,
55,55.351,green,99,99.085,green,115,117.706,green,
56,55.351,green,98,99.085,green,121,117.706,green,
57,55.351,green,99,99.085,green,121,117.706,green,
54,55.351,green,100,99.085,green,115,117.706,green,
55,55.351,green,100,99.085,green,118,117.706,green,
55,55.351,green,101,99.085,green,118,117.706,green,
56,55.351,green,98,99.085,green,114,117.706,green,
55,55.351,green,99,99.085,green,116,117.706,green,
54,55.351,green,100,99.085,green,115,117.706,green,
55,55.351,green,99,99.085,green,115,117.706,green,
53,55.351,green,99,99.085,green,119,117.706,green,
53,55.351,green,101,99.085,green,120,117.706,green,
56,55.351,green,102,99.085,green,119,117.706,green,
57,55.351,green,99,99.085,green,114,117.706,green,
57,55.351,green,101,99.085,green,117,117.706,green,
56,55.351,green,99,99.085,green,115,117.706,green,
51,55.351,green,101,99.085,green,125,117.706,green,
56,55.351,green,101,99.085,green,116,117.706,green,
55,55.351,green,98,99.085,green,114,117.706,green,
57,55.351,green,99,99.085,green,114,117.706,green,
54,55.351,green,96,99.085,green,114,117.706,green,
53,55.351,green,99,99.085,green,123,117.706,green,
54,55.351,green,102,99.085,green,125,117.706,green,
57,55.351,green,98,99.085,green,118,117.706,green,
54,55.351,green,97,99.085,green,113,117.706,green,
55,55.351,green,100,99.085,green,116,117.706,green,
55,55.351,green,99,99.085,green,121,117.706,green,
54,55.351,green,98,99.085,green,115,117.706,green,
57,55.351,green,97,99.085,green,123,117.706,green,
55,55.351,green,99,99.085,green,117,117.706,green,
55,55.351,green,99,99.085,green,117,117.706,green,
56,55.351,green,99,99.085,green,121,117.706,green,
56,55.351,green,98,99.085,green,115,117.706,green,
54,55.351,green,99,99.085,green,122,117.706,green,
54,55.351,green,100,99.085,green,121,117.706,green,
54,55.351,green,102,99.085,green,122,117.706,green,
51,55.351,green,100,99.085,green,118,117.706,green,
54,55.351,green,101,99.085,green,120,117.706,green,
54,55.351,green,98,99.085,green,114,117.706,green,
57,55.351,green,99,99.085,green,116,117.706,green,
54,55.351,green,99,99.085,green,116,117.706,green,
54,55.351,green,100,99.085,green,114,117.706,green,
52,55.351,green,101,99.085,green,121,117.706,green,
52,55.351,green,104,99.085,green,126,117.706,green,
55,55.351,green,97,99.085,green,116,117.706,green,
55,55.351,green,99,99.085,green,121,117.706,green,
55,55.351,green,99,99.085,green,122,117.706,green,
55,55.351,green,98,99.085,green,124,117.706,green,
59,55.351,green,97,99.085,green,116,117.706,green,
57,55.351,green,95,99.085,green,116,117.706,green,
56,55.351,green,97,99.085,green,118,117.706,green,
56,55.351,green,100,99.085,green,120,117.706,green,
59,55.351,green,98,99.085,green,116,117.706,green,
56,55.351,green,98,99.085,green,115,117.706,green,
57,55.351,green,98,99.085,green,123,117.706,green,
53,55.351,green,99,99.085,green,121,117.706,green,
53,55.351,green,102,99.085,green,125,117.706,green,
56,55.351,green,103,99.085,green,119,117.706,green,
59,55.351,green,98,99.085,green,121,117.706,green,
60,55.351,green,94,99.085,green,111,117.706,green,
56,55.351,green,97,99.085,green,118,117.706,green,
58,55.351,green,98,99.085,green,119,117.706,green,
55,55.351,green,99,99.085,green,115,117.706,green,
58,55.351,green,99,99.085,green,122,117.706,green,
57,55.351,green,97,99.085,green,119,117.706,green,
54,55.351,green,101,99.085,green,120,117.706,green,
56,55.351,green,98,99.085,green,117,117.706,green,
57,55.351,green,99,99.085,green,116,117.706,green,
58,55.351,green,97,99.085,green,126,117.706,green,
56,55.351,green,96,99.085,green,126,117.706,green,
54,55.351,green,100,99.085,green,116,117.706,green,
58,55.351,green,98,99.085,green,121,117.706,green,
54,55.351,green,98,99.085,green,119,117.706,green,
56,55.351,green,101,99.085,green,121,117.706,green,
58,55.351,green,97,99.085,green,115,117.706,green,
59,55.351,green,97,99.085,green,116,117.706,green,
58,55.351,green,95,99.085,green,118,117.706,green,
56,55.351,green,99,99.085,green,117,117.706,green,
56,55.351,green,98,99.085,green,114,117.706,green,
56,55.351,green,98,99.085,green,120,117.706,green,
58,55.351,green,97,99.085,green,117,117.706,green,
57,55.351,green,97,99.085,green,119,117.706,green,
57,55.351,green,97,99.085,green,110,117.706,green,
57,55.351,green,100,99.085,green,118,117.706,green,
58,55.351,green,97,99.085,green,116,117.706,green,
57,55.351,green,96,99.085,green,111,117.706,green,
55,55.351,green,99,99.085,green,119,117.706,green,
56,55.351,green,98,99.085,green,120,117.706,green,
58,55.351,green,96,99.085,green,116,117.706,green,
56,55.351,green,96,99.085,green,116,117.706,green,
58,55.351,green,98,99.085,green,120,117.706,green,
55,55.351,green,97,99.085,green,116,117.706,green,
54,55.351,green,103,99.085,green,121,117.706,green,
55,55.351,green,98,99.085,green,128,117.706,green,
57,55.351,green,97,99.085,green,120,117.706,green,
58,55.351,green,96,99.085,green,113,117.706,green,
57,55.351,green,97,99.085,green,117,117.706,green,
56,55.351,green,99,99.085,green,120,117.706,green,
56,55.351,green,99,99.085,green,118,117.706,green,
56,55.351,green,97,99.085,green,117,117.706,green,
57,55.351,green,99,99.085,green,121,117.706,green,
55,55.351,green,98,99.085,green,121,117.706,green,
58,55.351,green,97,99.085,green,126,117.706,green,
56,55.351,green,100,99.085,green,123,117.706,green,
58,55.351,green,96,99.085,green,115,117.706,green,
58,55.351,green,97,99.085,green,120,117.706,green,
57,55.351,green,97,99.085,green,117,117.706,green,
54,55.351,green,100,99.085,green,124,117.706,green,
56,55.351,green,99,99.085,green,116,117.706,green,
55,55.351,green,98,99.085,green,123,117.706,green,
55,55.351,green,99,99.085,green,122,117.706,green,
58,55.351,green,100,99.085,green,122,117.706,green,
56,55.351,green,98,99.085,green,124,117.706,green,
55,55.351,green,101,99.085,green,127,117.706,green,
55,55.351,green,103,99.085,green,123,117.706,green,
56,55.351,green,101,99.085,green,119,117.706,green,
56,55.351,green,99,99.085,green,117,117.706,green,
58,55.351,green,98,99.085,green,118,117.706,green,
58,55.351,green,97,99.085,green,116,117.706,green,
56,55.351,green,96,99.085,green,119,117.706,green,
59,55.351,green,97,99.085,green,112,117.706,green,
57,55.351,green,98,99.085,green,112,117.706,green,
56,55.351,green,98,99.085,green,121,117.706,green,
58,55.351,green,98,99.085,green,123,117.706,green,
55,55.351,green,98,99.085,green,124,117.706,green,
57,55.351,green,99,99.085,green,121,117.706,green,
59,55.351,green,96,99.085,green,117,117.706,green,
57,55.351,green,99,99.085,green,122,117.706,green,
56,55.351,green,98,99.085,green,123,117.706,green,
55,55.351,green,98,99.085,green,125,117.706,green,
55,55.351,green,99,99.085,green,124,117.706,green,
54,55.351,green,98,99.085,green,123,117.706,green,
53,55.351,green,101,99.085,green,128,117.706,green,
54,55.351,green,100,99.085,green,122,117.706,green,
57,55.351,green,97,99.085,green,122,117.706,green,
58,55.351,green,97,99.085,green,119,117.706,green,
58,55.351,green,95,99.085,green,118,117.706,green,
56,55.351,green,99,99.085,green,122,117.706,green,
56,55.351,green,99,99.085,green,124,117.706,green,
52,55.351,green,102,99.085,green,121,117.706,green,
54,55.351,green,98,99.085,green,125,117.706,green,
57,55.351,green,98,99.085,green,124,117.706,green,
54,55.351,green,101,99.085,green,130,117.706,green,
55,55.351,green,100,99.085,green,121,117.706,green,
58,55.351,green,97,99.085,green,117,117.706,green,
56,55.351,green,98,99.085,green,117,117.706,green,
56,55.351,green,100,99.085,green,118,117.706,green,
53,55.351,green,98,99.085,green,122,117.706,green,
57,55.351,green,99,99.085,green,123,117.706,green,
55,55.351,green,96,99.085,green,119,117.706,green,
56,55.351,green,98,99.085,green,121,117.706,green,
54,55.351,green,98,99.085,green,123,117.706,green,
56,55.351,green,100,99.085,green,119,117.706,green,
58,55.351,green,98,99.085,green,125,117.706,green,
52,55.351,green,97,99.085,green,122,117.706,green,
53,55.351,green,101,99.085,green,122,117.706,green,
54,55.351,green,103,99.085,green,125,117.706,green,
56,55.351,green,98,99.085,green,117,117.706,green,
57,55.351,green,101,99.085,green,118,117.706,green,
55,55.351,green,96,99.085,green,114,117.706,green,
56,55.351,green,100,99.085,green,118,117.706,green,
55,55.351,green,98,99.085,green,118,117.706,green,
55,55.351,green,101,99.085,green,115,117.706,green,
56,55.351,green,98,99.085,green,115,117.706,green,
55,55.351,green,98,99.085,green,121,117.706,green,
58,55.351,green,98,99.085,green,120,117.706,green,
52,55.351,green,98,99.085,green,121,117.706,green,
53,55.351,green,103,99.085,green,121,117.706,green,
53,55.351,green,101,99.085,green,121,117.706,green,
54,55.351,green,100,99.085,green,117,117.706,green,
52,55.351,green,104,99.085,green,121,117.706,green,
53,55.351,green,102,99.085,green,120,117.706,green,
55,55.351,green,100,99.085,green,118,117.706,green,
55,55.351,green,98,99.085,green,120,117.706,green,
54,55.351,green,102,99.085,green,120,117.706,green,
58,55.351,green,99,99.085,green,114,117.706,green,
56,55.351,green,97,99.085,green,121,117.706,green,
55,55.351,green,97,99.085,green,119,117.706,green,
56,55.351,green,97,99.085,green,114,117.706,green,
55,55.351,green,99,99.085,green,118,117.706,green,
54,55.351,green,99,99.085,green,120,117.706,green,
54,55.351,green,102,99.085,green,121,117.706,green,
58,55.351,green,99,99.085,green,116,117.706,green,
56,55.351,green,97,99.085,green,121,117.706,green,
58,55.351,green,98,99.085,green,120,117.706,green,
57,55.351,green,97,99.085,green,113,117.706,green,
57,55.351,green,98,99.085,green,114,117.706,green,
53,55.351,green,99,99.085,green,117,117.706,green,
58,55.351,green,97,99.085,green,112,117.706,green,
58,55.351,green,96,99.085,green,116,117.706,green,
55,55.351,green,97,99.085,green,112,117.706,green,
55,55.351,green,99,99.085,green,126,117.706,green,
53,55.351,green,100,99.085,green,125,117.706,green,
54,55.351,green,99,99.085,green,126,117.706,green,
55,55.351,green,100,99.085,green,119,117.706,green,
55,55.351,green,100,99.085,green,119,117.706,green,
57,55.351,green,100,99.085,green,117,117.706,green,
56,55.351,green,100,99.085,green,117,117.706,green,
58,55.351,green,98,99.085,green,112,117.706,green,
57,55.351,green,97,99.085,green,114,117.706,green,
57,55.351,green,97,99.085,green,117,117.706,green,
54,55.351,green,99,99.085,green,126,117.706,green,
56,55.351,green,99,99.085,green,121,117.706,green,
56,55.351,green,100,99.085,green,121,117.706,green,
57,55.351,green,98,99.085,green,117,117.706,green,
55,55.351,green,101,99.085,green,116,117.706,green,
58,55.351,green,98,99.085,green,120,117.706,green,
57,55.351,green,97,99.085,green,118,117.706,green,
54,55.351,green,100,99.085,green,117,117.706,green,
56,55.351,green,100,99.085,green,123,117.706,green,
58,55.351,green,97,99.085,green,116,117.706,green,
55,55.351,green,99,99.085,green,116,117.706,green,
57,55.351,green,97,99.085,green,118,117.706,green,
57,55.351,green,99,99.085,green,116,117.706,green,
54,55.351,green,102,99.085,green,120,117.706,green,
54,55.351,green,100,99.085,green,120,117.706,green,
